Date,Jurisdiction,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6_Facial Coverings,H6_Flag,M1_Wildcard,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay
20200902,NAT_TOTAL,1.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,158429444.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,,338676.0,41514.0,64.35,64.35,72.62,72.62,66.67,66.67,61.11,61.11,100.0,100.0
20200903,NAT_TOTAL,1.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,,340411.0,41527.0,64.35,64.35,72.62,72.62,66.67,66.67,61.11,61.11,100.0,100.0
20200904,NAT_TOTAL,1.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,,342351.0,41537.0,64.35,64.35,72.62,72.62,66.67,66.67,61.11,61.11,100.0,100.0
20200905,NAT_TOTAL,1.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,9247426.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,,344164.0,41549.0,64.35,64.35,72.62,72.62,66.67,66.67,61.11,61.11,100.0,100.0
20200906,NAT_TOTAL,1.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,,347152.0,41551.0,64.35,64.35,72.62,72.62,66.67,66.67,61.11,61.11,100.0,100.0
20200907,NAT_TOTAL,1.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,,350100.0,41554.0,64.35,64.35,72.62,72.62,66.67,66.67,61.11,61.11,100.0,100.0
20200908,NAT_TOTAL,1.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,,352560.0,41586.0,64.35,64.35,72.62,72.62,66.67,66.67,61.11,61.11,100.0,100.0
20200909,NAT_TOTAL,1.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,,355219.0,41594.0,64.35,64.35,72.62,72.62,66.67,66.67,61.11,61.11,100.0,100.0
20200910,NAT_TOTAL,1.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,,358138.0,41608.0,64.35,64.35,72.62,72.62,66.67,66.67,61.11,61.11,100.0,100.0
20200911,NAT_TOTAL,1.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,,361677.0,41614.0,64.35,64.35,72.62,72.62,66.67,66.67,61.11,61.11,100.0,100.0
20200912,NAT_TOTAL,1.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,,365174.0,41623.0,64.35,64.35,72.62,72.62,66.67,66.67,61.11,61.11,100.0,100.0
20200913,NAT_TOTAL,1.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,,368504.0,41628.0,64.35,64.35,72.62,72.62,66.67,66.67,61.11,61.11,100.0,100.0
20200914,NAT_TOTAL,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,371125.0,41637.0,65.74,65.74,72.62,72.62,68.45,68.45,63.19,63.19,100.0,100.0
20200915,NAT_TOTAL,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,374228.0,41664.0,65.74,65.74,72.62,72.62,68.45,68.45,63.19,63.19,100.0,100.0
20200916,NAT_TOTAL,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,378219.0,41684.0,65.74,65.74,72.62,72.62,68.45,68.45,63.19,63.19,100.0,100.0
20200917,NAT_TOTAL,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,381614.0,41705.0,65.74,65.74,72.62,72.62,68.45,68.45,63.19,63.19,100.0,100.0
20200918,NAT_TOTAL,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,385936.0,41732.0,65.74,65.74,72.62,72.62,68.45,68.45,63.19,63.19,100.0,100.0
20200919,NAT_TOTAL,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,390358.0,41759.0,65.74,65.74,72.62,72.62,68.45,68.45,63.19,63.19,100.0,100.0
20200920,NAT_TOTAL,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,394257.0,41777.0,65.74,65.74,72.62,72.62,68.45,68.45,63.19,63.19,100.0,100.0
20200921,NAT_TOTAL,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,398625.0,41788.0,65.74,65.74,72.62,72.62,68.45,68.45,63.19,63.19,100.0,100.0
20200922,NAT_TOTAL,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,403551.0,41825.0,65.74,65.74,72.62,72.62,68.45,68.45,63.19,63.19,100.0,100.0
20200923,NAT_TOTAL,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,409729.0,41862.0,65.74,65.74,72.62,72.62,68.45,68.45,63.19,63.19,100.0,100.0
20200924,NAT_TOTAL,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,416363.0,41902.0,67.59,67.59,72.62,72.62,69.64,69.64,64.58,64.58,100.0,100.0
20200925,NAT_TOTAL,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,423236.0,41936.0,67.59,67.59,72.62,72.62,69.64,69.64,64.58,64.58,100.0,100.0
20200926,NAT_TOTAL,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,429277.0,41971.0,67.59,67.59,72.62,72.62,69.64,69.64,64.58,64.58,100.0,100.0
20200927,NAT_TOTAL,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,434969.0,41988.0,67.59,67.59,72.62,72.62,69.64,69.64,64.58,64.58,100.0,100.0
20200928,NAT_TOTAL,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,439013.0,42001.0,67.59,67.59,72.62,72.62,69.64,69.64,64.58,64.58,100.0,100.0
20200929,NAT_TOTAL,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,446156.0,42072.0,67.59,67.59,72.62,72.62,69.64,69.64,64.58,64.58,100.0,100.0
20200930,NAT_TOTAL,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,453264.0,42143.0,67.59,67.59,72.62,72.62,69.64,69.64,64.58,64.58,100.0,100.0
20201001,NAT_TOTAL,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,460178.0,42202.0,67.59,67.59,72.62,72.62,69.64,69.64,64.58,64.58,100.0,100.0
20201002,NAT_TOTAL,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,467146.0,42268.0,67.59,67.59,72.62,72.62,69.64,69.64,64.58,64.58,100.0,100.0
20201003,NAT_TOTAL,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,480017.0,42317.0,67.59,67.59,72.62,72.62,69.64,69.64,64.58,64.58,100.0,100.0
20201004,NAT_TOTAL,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,502978.0,42350.0,67.59,67.59,72.62,72.62,69.64,69.64,64.58,64.58,100.0,100.0
20201005,NAT_TOTAL,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,515571.0,42369.0,67.59,67.59,72.62,72.62,69.64,69.64,64.58,64.58,100.0,100.0
20201006,NAT_TOTAL,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,530113.0,42445.0,67.59,67.59,72.62,72.62,69.64,69.64,64.58,64.58,100.0,100.0
20201007,NAT_TOTAL,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,544275.0,42515.0,67.59,67.59,72.62,72.62,69.64,69.64,64.58,64.58,100.0,100.0
20201008,NAT_TOTAL,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,561815.0,42592.0,67.59,67.59,72.62,72.62,69.64,69.64,64.58,64.58,100.0,100.0
20201009,NAT_TOTAL,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,575679.0,42679.0,67.59,67.59,72.62,72.62,69.64,69.64,64.58,64.58,100.0,100.0
20201010,NAT_TOTAL,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,590844.0,42760.0,67.59,67.59,72.62,72.62,69.64,69.64,64.58,64.58,100.0,100.0
20201011,NAT_TOTAL,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,603716.0,42825.0,67.59,67.59,72.62,72.62,69.64,69.64,64.58,64.58,100.0,100.0
20201012,NAT_TOTAL,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,617688.0,42875.0,60.19,60.19,67.86,67.86,64.88,64.88,59.03,59.03,100.0,100.0
20201013,NAT_TOTAL,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,3214960.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,634920.0,43018.0,60.19,60.19,67.86,67.86,64.88,64.88,59.03,59.03,100.0,100.0
20201014,NAT_TOTAL,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,654644.0,43155.0,60.19,60.19,67.86,67.86,64.88,64.88,59.03,59.03,100.0,100.0
20201015,NAT_TOTAL,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,673622.0,43293.0,60.19,60.19,67.86,67.86,64.88,64.88,59.03,59.03,100.0,100.0
20201016,NAT_TOTAL,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,60203550000.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,689257.0,43429.0,60.19,60.19,67.86,67.86,64.88,64.88,59.03,59.03,100.0,100.0
20201017,NAT_TOTAL,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,705428.0,43579.0,60.19,60.19,67.86,67.86,64.88,64.88,59.03,59.03,100.0,100.0
20201018,NAT_TOTAL,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,722409.0,43646.0,60.19,60.19,67.86,67.86,64.88,64.88,59.03,59.03,100.0,100.0
20201019,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,741212.0,43726.0,65.74,65.74,71.43,71.43,68.45,68.45,63.19,63.19,100.0,100.0
20201020,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,68950000.0,0.0,2.0,1.0,,762542.0,43967.0,65.74,65.74,71.43,71.43,68.45,68.45,63.19,63.19,100.0,100.0
20201021,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,789229.0,44158.0,65.74,65.74,71.43,71.43,68.45,68.45,63.19,63.19,100.0,100.0
20201022,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,5305826400.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,810467.0,44347.0,67.59,67.59,73.81,73.81,69.64,69.64,64.58,64.58,100.0,100.0
20201023,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,830998.0,44571.0,75.0,75.0,76.19,76.19,74.4,74.4,70.14,70.14,100.0,100.0
20201024,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,854010.0,44745.0,75.0,75.0,76.19,76.19,74.4,74.4,70.14,70.14,100.0,100.0
20201025,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,873800.0,44896.0,75.0,75.0,76.19,76.19,74.4,74.4,70.14,70.14,100.0,100.0
20201026,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,894690.0,44998.0,75.0,75.0,76.19,76.19,74.4,74.4,70.14,70.14,100.0,100.0
20201027,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,917575.0,45365.0,75.0,75.0,76.19,76.19,74.4,74.4,70.14,70.14,100.0,100.0
20201028,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,942275.0,45675.0,75.0,75.0,76.19,76.19,74.4,74.4,70.14,70.14,100.0,100.0
20201029,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,322141.3,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,965340.0,45955.0,75.0,75.0,76.19,76.19,74.4,74.4,70.14,70.14,100.0,100.0
20201030,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,989745.0,46229.0,75.0,75.0,76.19,76.19,74.4,74.4,70.14,70.14,100.0,100.0
20201031,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,3885.19,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,1011660.0,46555.0,75.0,75.0,76.19,76.19,74.4,74.4,70.14,70.14,100.0,100.0
20201101,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,1034914.0,46717.0,75.0,75.0,76.19,76.19,74.4,74.4,70.14,70.14,100.0,100.0
20201102,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,1053864.0,46853.0,75.0,75.0,76.19,76.19,74.4,74.4,70.14,70.14,100.0,100.0
20201103,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,1073882.0,47250.0,75.0,75.0,76.19,76.19,74.4,74.4,70.14,70.14,100.0,100.0
20201104,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,1099059.0,47742.0,75.0,75.0,76.19,76.19,74.4,74.4,70.14,70.14,100.0,100.0
20201105,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,1123197.0,48120.0,75.0,75.0,76.19,76.19,74.4,74.4,70.14,70.14,100.0,100.0
20201106,NAT_TOTAL,3.0,0.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,1146484.0,48475.0,75.0,75.0,79.76,79.76,74.4,74.4,70.14,70.14,100.0,100.0
20201107,NAT_TOTAL,3.0,0.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,1171441.0,48888.0,75.0,75.0,79.76,79.76,74.4,74.4,70.14,70.14,100.0,100.0
20201108,NAT_TOTAL,3.0,0.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,1192013.0,49044.0,75.0,75.0,79.76,79.76,74.4,74.4,70.14,70.14,100.0,100.0
20201109,NAT_TOTAL,3.0,0.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,170000000.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,1213363.0,49238.0,75.0,75.0,79.76,79.76,74.4,74.4,70.14,70.14,100.0,100.0
20201110,NAT_TOTAL,0.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,1233775.0,49770.0,63.89,63.89,69.05,69.05,67.26,67.26,61.81,61.81,100.0,100.0
20201111,NAT_TOTAL,0.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,1256725.0,50365.0,63.89,63.89,69.05,69.05,67.26,67.26,61.81,61.81,100.0,100.0
20201112,NAT_TOTAL,0.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,1290195.0,50928.0,63.89,63.89,69.05,69.05,67.26,67.26,61.81,61.81,100.0,100.0
20201113,NAT_TOTAL,0.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,1317496.0,51304.0,63.89,63.89,69.05,69.05,67.26,67.26,61.81,61.81,100.0,100.0
20201114,NAT_TOTAL,0.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,1344356.0,51766.0,63.89,63.89,69.05,69.05,67.26,67.26,61.81,61.81,100.0,100.0
20201115,NAT_TOTAL,0.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,1369318.0,51934.0,63.89,63.89,69.05,69.05,67.26,67.26,61.81,61.81,100.0,100.0
20201116,NAT_TOTAL,0.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,1390681.0,52147.0,63.89,63.89,69.05,69.05,67.26,67.26,61.81,61.81,100.0,100.0
